repo,baseline,state,query_id,query_type,eligible,n_relevant,stale_rank,fresh_rank,recall1_stale,recall3_stale,recall5_stale,recall10_stale,mrr_stale,recall1_fresh,recall3_fresh,recall5_fresh,recall10_fresh,mrr_fresh
PostSpark 3,B,10b598724,q-011,ai-added,1,1,3,5,0.0,1.0,1.0,1.0,0.333333,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,10b598724,q-012,ai-added,1,1,6,6,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,B,10b598724,q-013,ai-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,10b598724,q-014,ai-stable,1,2,8,16,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,B,10b598724,q-015,feature-stable,1,3,1,1,0.333333,0.333333,0.333333,0.333333,1.0,0.333333,0.333333,0.333333,0.333333,1.0
PostSpark 3,B,10b598724,q-016,feature-added,1,1,4,5,0.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,10b598724,q-017,feature-added,1,2,2,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,10b598724,q-018,ai-added,1,2,25,17,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,B,10b598724,q-019,feature-stable,1,1,2,1,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,10b598724,q-020,ai-added-late,1,2,9,9,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,B,10b598724,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,10b598724,q-023,ai-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,10b598724,q-024,ai-added,1,1,42,50,0.0,0.0,0.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.02
PostSpark 3,B,10b598724,q-025,editor-modified,1,2,3,5,0.0,0.5,0.5,0.5,0.333333,0.0,0.0,0.5,1.0,0.2
PostSpark 3,B,10b598724,q-026,editor-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,10b598724,q-027,editor-modified,1,2,23,77,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.012987
PostSpark 3,B,10b598724,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,10b598724,q-029,editor-modified,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,10b598724,q-030,editor-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,10b598724,q-031,editor-added-late,1,2,-1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
PostSpark 3,B,10b598724,q-032,client-central,1,1,26,18,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,B,10b598724,q-033,client-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,B,10b598724,q-034,feature-added,1,2,16,18,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,B,10b598724,q-035,config-central,1,1,201,107,0.0,0.0,0.0,0.0,0.004975,0.0,0.0,0.0,0.0,0.009346
PostSpark 3,B,10b598724,q-036,infra-central,1,1,25,45,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.022222
PostSpark 3,B,10b598724,q-037,api-central,1,1,2,5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,10b598724,q-038,feature-stable,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,10b598724,q-039,feature-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,10b598724,q-040,feature-stable,1,3,7,6,0.0,0.0,0.0,0.666667,0.142857,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,10b598724,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.5
PostSpark 3,B,10b598724,q-042,ui-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,10b598724,q-046,view-added,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,e54d47184,q-001,auth-modified,1,2,36,43,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.023256
PostSpark 3,B,e54d47184,q-002,auth-central,1,3,3,6,0.0,0.333333,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,e54d47184,q-003,billing-central,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-004,billing-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-006,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-007,db-config,1,1,5,12,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,B,e54d47184,q-008,db-central,1,1,23,29,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.034483
PostSpark 3,B,e54d47184,q-009,db-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-010,ai-central,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,e54d47184,q-011,ai-added,1,1,3,5,0.0,1.0,1.0,1.0,0.333333,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,e54d47184,q-012,ai-added,1,1,6,6,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,B,e54d47184,q-013,ai-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-014,ai-stable,1,2,8,16,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,B,e54d47184,q-015,feature-stable,1,3,1,1,0.333333,0.333333,0.333333,0.333333,1.0,0.333333,0.333333,0.666667,0.666667,1.0
PostSpark 3,B,e54d47184,q-016,feature-added,1,1,4,5,0.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,e54d47184,q-017,feature-added,1,2,2,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,e54d47184,q-018,ai-added,1,2,25,17,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,B,e54d47184,q-019,feature-stable,1,1,2,1,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-020,ai-added-late,1,2,9,9,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,B,e54d47184,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-023,ai-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,e54d47184,q-024,ai-added,1,1,42,50,0.0,0.0,0.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.02
PostSpark 3,B,e54d47184,q-025,editor-modified,1,2,3,5,0.0,0.5,0.5,0.5,0.333333,0.0,0.0,0.5,1.0,0.2
PostSpark 3,B,e54d47184,q-026,editor-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,e54d47184,q-027,editor-modified,1,2,23,78,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.012821
PostSpark 3,B,e54d47184,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-029,editor-modified,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-030,editor-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-031,editor-added-late,1,2,-1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
PostSpark 3,B,e54d47184,q-032,client-central,1,1,26,18,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,B,e54d47184,q-033,client-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-034,feature-added,1,2,16,19,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.052632
PostSpark 3,B,e54d47184,q-035,config-central,1,1,201,108,0.0,0.0,0.0,0.0,0.004975,0.0,0.0,0.0,0.0,0.009259
PostSpark 3,B,e54d47184,q-036,infra-central,1,1,25,45,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.022222
PostSpark 3,B,e54d47184,q-037,api-central,1,1,2,5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,e54d47184,q-038,feature-stable,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,e54d47184,q-039,feature-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-040,feature-stable,1,3,7,6,0.0,0.0,0.0,0.666667,0.142857,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,e54d47184,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.5
PostSpark 3,B,e54d47184,q-042,ui-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,e54d47184,q-046,view-added,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a0bea6137,q-001,auth-modified,1,2,36,43,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.023256
PostSpark 3,B,a0bea6137,q-002,auth-central,1,3,3,6,0.0,0.333333,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,a0bea6137,q-003,billing-central,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-004,billing-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-006,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-007,db-config,1,1,5,12,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,B,a0bea6137,q-008,db-central,1,1,23,29,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.034483
PostSpark 3,B,a0bea6137,q-009,db-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-010,ai-central,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a0bea6137,q-011,ai-added,1,1,3,5,0.0,1.0,1.0,1.0,0.333333,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,a0bea6137,q-012,ai-added,1,1,6,6,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,B,a0bea6137,q-013,ai-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-014,ai-stable,1,2,8,16,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,B,a0bea6137,q-015,feature-stable,1,3,1,1,0.333333,0.333333,0.333333,0.333333,1.0,0.333333,0.333333,0.666667,0.666667,1.0
PostSpark 3,B,a0bea6137,q-016,feature-added,1,1,4,5,0.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,a0bea6137,q-017,feature-added,1,2,2,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,a0bea6137,q-018,ai-added,1,2,25,17,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,B,a0bea6137,q-019,feature-stable,1,1,2,1,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-020,ai-added-late,1,2,9,9,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,B,a0bea6137,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-023,ai-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a0bea6137,q-024,ai-added,1,1,42,50,0.0,0.0,0.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.02
PostSpark 3,B,a0bea6137,q-025,editor-modified,1,2,3,5,0.0,0.5,0.5,0.5,0.333333,0.0,0.0,0.5,1.0,0.2
PostSpark 3,B,a0bea6137,q-026,editor-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a0bea6137,q-027,editor-modified,1,2,23,78,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.012821
PostSpark 3,B,a0bea6137,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-029,editor-modified,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-030,editor-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-031,editor-added-late,1,2,-1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
PostSpark 3,B,a0bea6137,q-032,client-central,1,1,26,18,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,B,a0bea6137,q-033,client-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-034,feature-added,1,2,16,19,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.052632
PostSpark 3,B,a0bea6137,q-035,config-central,1,1,201,108,0.0,0.0,0.0,0.0,0.004975,0.0,0.0,0.0,0.0,0.009259
PostSpark 3,B,a0bea6137,q-036,infra-central,1,1,25,46,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.021739
PostSpark 3,B,a0bea6137,q-037,api-central,1,1,2,5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,a0bea6137,q-038,feature-stable,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a0bea6137,q-039,feature-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-040,feature-stable,1,3,7,6,0.0,0.0,0.0,0.666667,0.142857,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,a0bea6137,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.5
PostSpark 3,B,a0bea6137,q-042,ui-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,a0bea6137,q-046,view-added,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,5b2c84088,q-001,auth-modified,1,2,36,43,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.023256
PostSpark 3,B,5b2c84088,q-002,auth-central,1,3,3,6,0.0,0.333333,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,5b2c84088,q-003,billing-central,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-004,billing-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-006,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-007,db-config,1,1,5,12,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,B,5b2c84088,q-008,db-central,1,1,23,29,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.034483
PostSpark 3,B,5b2c84088,q-009,db-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-010,ai-central,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,5b2c84088,q-011,ai-added,1,1,3,5,0.0,1.0,1.0,1.0,0.333333,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,5b2c84088,q-012,ai-added,1,1,6,6,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,B,5b2c84088,q-013,ai-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-014,ai-stable,1,2,8,16,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,B,5b2c84088,q-015,feature-stable,1,3,1,1,0.333333,0.333333,0.333333,0.333333,1.0,0.333333,0.333333,0.666667,0.666667,1.0
PostSpark 3,B,5b2c84088,q-016,feature-added,1,1,4,5,0.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,5b2c84088,q-017,feature-added,1,2,2,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,5b2c84088,q-018,ai-added,1,2,25,17,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,B,5b2c84088,q-019,feature-stable,1,1,2,1,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-020,ai-added-late,1,2,9,9,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,B,5b2c84088,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-023,ai-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,5b2c84088,q-024,ai-added,1,1,42,50,0.0,0.0,0.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.02
PostSpark 3,B,5b2c84088,q-025,editor-modified,1,2,3,5,0.0,0.5,0.5,0.5,0.333333,0.0,0.0,0.5,1.0,0.2
PostSpark 3,B,5b2c84088,q-026,editor-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,5b2c84088,q-027,editor-modified,1,2,23,78,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.012821
PostSpark 3,B,5b2c84088,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-029,editor-modified,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-030,editor-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-031,editor-added-late,1,2,-1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
PostSpark 3,B,5b2c84088,q-032,client-central,1,1,26,18,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,B,5b2c84088,q-033,client-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-034,feature-added,1,2,16,19,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.052632
PostSpark 3,B,5b2c84088,q-035,config-central,1,1,201,108,0.0,0.0,0.0,0.0,0.004975,0.0,0.0,0.0,0.0,0.009259
PostSpark 3,B,5b2c84088,q-036,infra-central,1,1,25,46,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.021739
PostSpark 3,B,5b2c84088,q-037,api-central,1,1,2,5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,5b2c84088,q-038,feature-stable,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,5b2c84088,q-039,feature-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-040,feature-stable,1,3,7,6,0.0,0.0,0.0,0.666667,0.142857,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,5b2c84088,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.5
PostSpark 3,B,5b2c84088,q-042,ui-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,5b2c84088,q-046,view-added,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a69eacf17,q-001,auth-modified,1,2,36,44,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.022727
PostSpark 3,B,a69eacf17,q-002,auth-central,1,3,3,6,0.0,0.333333,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,a69eacf17,q-003,billing-central,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-004,billing-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-006,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-007,db-config,1,1,5,12,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,B,a69eacf17,q-008,db-central,1,1,23,30,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.033333
PostSpark 3,B,a69eacf17,q-009,db-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-010,ai-central,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a69eacf17,q-011,ai-added,1,1,3,4,0.0,1.0,1.0,1.0,0.333333,0.0,0.0,1.0,1.0,0.25
PostSpark 3,B,a69eacf17,q-012,ai-added,1,1,6,6,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,B,a69eacf17,q-013,ai-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-014,ai-stable,1,2,8,16,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,B,a69eacf17,q-015,feature-stable,1,3,1,1,0.333333,0.333333,0.333333,0.333333,1.0,0.333333,0.333333,0.666667,0.666667,1.0
PostSpark 3,B,a69eacf17,q-016,feature-added,1,1,4,5,0.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,a69eacf17,q-017,feature-added,1,2,2,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,a69eacf17,q-018,ai-added,1,2,25,17,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,B,a69eacf17,q-019,feature-stable,1,1,2,1,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-020,ai-added-late,1,2,9,8,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.5,0.125
PostSpark 3,B,a69eacf17,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-023,ai-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a69eacf17,q-024,ai-added,1,1,42,50,0.0,0.0,0.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.02
PostSpark 3,B,a69eacf17,q-025,editor-modified,1,2,3,5,0.0,0.5,0.5,0.5,0.333333,0.0,0.0,0.5,1.0,0.2
PostSpark 3,B,a69eacf17,q-026,editor-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a69eacf17,q-027,editor-modified,1,2,23,70,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.014286
